epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
371,3379.19,1.68622,2.83225,0.97589,1.25408,0,0.47695,0.46809,0.43634,0.15355,0.43176,0.42553,0.36621,0.1092,2.28448,4.04508,1.58691,1.93441,0,0.0005348,0.0005348,0.0005348
372,3387.86,1.69363,2.902,0.99989,1.25778,0,0.48199,0.52128,0.47207,0.16029,0.48985,0.45969,0.40517,0.11433,2.25916,3.98434,1.58176,1.92341,0,0.00053084,0.00053084,0.00053084
373,3398.29,1.70747,2.8819,0.94912,1.21133,0,0.51274,0.5,0.45387,0.16549,0.49339,0.48936,0.42898,0.11972,2.2941,3.99147,1.55768,1.94817,0,0.00052688,0.00052688,0.00052688
374,3408.76,1.72644,3.00905,0.99951,1.2465,0,0.46275,0.39362,0.41195,0.15067,0.44843,0.39362,0.37179,0.10339,2.36075,4.05017,1.59188,2.00445,0,0.00052292,0.00052292,0.00052292
375,3417.43,1.6097,2.77806,0.94798,1.21168,0,0.47711,0.35918,0.40454,0.1443,0.44865,0.31915,0.35753,0.10506,2.37885,4.01703,1.61578,2.00886,0,0.00051896,0.00051896,0.00051896
376,3426.1,1.68332,2.87999,0.99458,1.25,0,0.55021,0.3644,0.41004,0.14796,0.48171,0.34043,0.34593,0.10749,2.38777,3.9938,1.62933,2.01126,0,0.000515,0.000515,0.000515
377,3435.1,1.68383,3.01365,0.97701,1.2498,0,0.50771,0.46809,0.44265,0.15312,0.50587,0.45743,0.41232,0.11413,2.36652,4.0184,1.58592,1.95782,0,0.00051104,0.00051104,0.00051104
378,3446.05,1.68478,2.91305,1.02109,1.25212,0,0.46461,0.50777,0.40801,0.13553,0.43256,0.45416,0.38371,0.10064,2.37247,4.06482,1.61503,1.96059,0,0.00050708,0.00050708,0.00050708
379,3455.06,1.68394,2.8614,0.9423,1.23987,0,0.55514,0.41157,0.41241,0.14042,0.52436,0.39362,0.36331,0.10114,2.34109,4.01571,1.61721,2.00069,0,0.00050312,0.00050312,0.00050312
380,3463.65,1.64462,2.89789,0.9611,1.25426,0,0.55514,0.41157,0.41241,0.14042,0.52436,0.39362,0.36331,0.10114,2.34109,4.01571,1.61721,2.00069,0,0.00049916,0.00049916,0.00049916
381,3472.18,1.63647,2.80633,0.98788,1.27198,0,0.49011,0.44681,0.40322,0.13646,0.44453,0.40426,0.35533,0.09805,2.3315,3.9997,1.55918,2.01809,0,0.0004952,0.0004952,0.0004952
382,3480.94,1.65711,2.84563,0.91093,1.20375,0,0.61185,0.40426,0.43078,0.15079,0.55422,0.38298,0.38553,0.1091,2.34259,3.98131,1.55761,1.99432,0,0.00049124,0.00049124,0.00049124
383,3489.88,1.75785,2.98426,0.98928,1.25992,0,0.6195,0.4157,0.45068,0.16171,0.6056,0.40842,0.4156,0.12614,2.36318,4.01325,1.52317,1.98138,0,0.00048728,0.00048728,0.00048728
384,3499.06,1.71095,2.95728,0.96537,1.24346,0,0.63362,0.42318,0.45188,0.1671,0.62246,0.42553,0.42564,0.12188,2.3606,4.03475,1.51981,1.99076,0,0.00048332,0.00048332,0.00048332
385,3507.94,1.72708,2.96347,0.96615,1.2452,0,0.52799,0.46809,0.44623,0.16168,0.47616,0.40426,0.37876,0.11889,2.34761,4.06948,1.51838,2.03069,0,0.00047936,0.00047936,0.00047936
386,3516.49,1.68117,2.92637,0.97671,1.2569,0,0.5393,0.5,0.43473,0.1522,0.4566,0.42553,0.35511,0.10572,2.36458,4.10319,1.5638,2.07639,0,0.0004754,0.0004754,0.0004754
387,3525.12,1.70447,2.95654,0.96944,1.23594,0,0.5408,0.47872,0.41113,0.13745,0.42653,0.38298,0.30138,0.09492,2.34205,4.05823,1.58791,2.07485,0,0.00047144,0.00047144,0.00047144
388,3543.22,1.65774,2.81879,0.94892,1.2105,0,0.47247,0.46809,0.40771,0.1349,0.41287,0.41489,0.33712,0.09206,2.30509,4.02939,1.59012,1.96583,0,0.00046748,0.00046748,0.00046748
389,3555,1.72431,2.90373,0.96089,1.22987,0,0.452,0.45629,0.41981,0.13549,0.4095,0.39362,0.33766,0.09987,2.29458,3.99527,1.58153,1.93221,0,0.00046352,0.00046352,0.00046352
390,3563.76,1.72471,2.91125,0.97055,1.24956,0,0.452,0.45629,0.41981,0.13549,0.4095,0.39362,0.33766,0.09987,2.29458,3.99527,1.58153,1.93221,0,0.00045956,0.00045956,0.00045956
391,3572.83,1.68835,2.9491,0.94527,1.23114,0,0.50773,0.41698,0.43131,0.14504,0.46515,0.37234,0.35187,0.10079,2.3124,4.01848,1.55264,1.96078,0,0.0004556,0.0004556,0.0004556
392,3581.51,1.72503,2.97114,1.00313,1.27667,0,0.51795,0.43617,0.42456,0.14161,0.53469,0.35106,0.36443,0.09495,2.34141,4.06995,1.55944,2.0109,0,0.00045164,0.00045164,0.00045164
393,3590.39,1.63053,2.80641,0.93181,1.21397,0,0.46614,0.38298,0.38274,0.13437,0.46173,0.28723,0.31187,0.08769,2.41035,4.16533,1.63027,2.07385,0,0.00044768,0.00044768,0.00044768
394,3599.46,1.62498,2.79032,0.91591,1.20396,0,0.52862,0.29826,0.35641,0.12432,0.55461,0.24468,0.2976,0.08434,2.39934,4.17327,1.72108,2.05559,0,0.00044372,0.00044372,0.00044372
395,3608.39,1.67708,2.93817,0.94715,1.24503,0,0.38667,0.39572,0.37162,0.12486,0.44069,0.35106,0.32067,0.08718,2.40255,4.12814,1.68182,2.03631,0,0.00043976,0.00043976,0.00043976
396,3617.18,1.66786,2.91371,0.97197,1.23641,0,0.45567,0.40426,0.40365,0.13201,0.42963,0.38466,0.34095,0.09158,2.42096,4.06918,1.62651,2.03945,0,0.0004358,0.0004358,0.0004358
397,3627.17,1.59246,2.75999,0.90827,1.21519,0,0.51578,0.42553,0.42118,0.12905,0.50173,0.41489,0.37854,0.09767,2.40738,4.01393,1.58566,2.00304,0,0.00043184,0.00043184,0.00043184
